地名,センター,燃やせるごみ・スプレー缶,枝・葉・草,燃やせないごみ,容器プラ,雑がみ,びん・缶・ペット
厚別区(1) 厚別町山本○番地,札幌センター1,月 木,20240906 20241004 20241101 20241129 20250523 20250620 20250718 20250815 20250912,20240920 20241018 20241115 20241213 20250117 20250214 20250314 20250411 20250509 20250606 20250704 20250801 20250829 20250926,火,20240913 20240927 20241011 20241025 20241108 20241122 20241206 20241220 20250110 20250124 20250207 20250221 20250307 20250321 20250404 20250418 20250502 20250516 20250530 20250613 20250627 20250711 20250725 20250808 20250822 20250905 20250919,水
厚別区(1) 厚別町小野幌○番地（JR函館本線の北側）,札幌センター1,月 木,20240906 20241004 20241101 20241129 20250523 20250620 20250718 20250815 20250912,20240920 20241018 20241115 20241213 20250117 20250214 20250314 20250411 20250509 20250606 20250704 20250801 20250829 20250926,火,20240913 20240927 20241011 20241025 20241108 20241122 20241206 20241220 20250110 20250124 20250207 20250221 20250307 20250321 20250404 20250418 20250502 20250516 20250530 20250613 20250627 20250711 20250725 20250808 20250822 20250905 20250919,水
厚別区(2) 厚別中央1条1丁目～4丁目、7丁目,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,火,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,金
厚別区(2) 厚別中央2条～5条の○丁目,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,火,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,金
厚別区(2) 青葉町11丁目・12丁目、14丁目～16丁目,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,火,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,金
厚別区(3) 厚別南○丁目,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
厚別区(3) 上野幌○条○丁目,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
厚別区(3) 厚別町上野幌○番地,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
厚別区(3) 大谷地西○丁目、東○丁目,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
厚別区(3) 青葉町1丁目～10丁目、13丁目,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
厚別区(3) 厚別中央1条5丁目・6丁目,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
厚別区(4) 厚別東○条○丁目,札幌センター1,月 木,20240903 20241001 20241029 20241126 20250513 20250610 20250708 20250805 20250902,20240917 20241015 20241112 20241210 20250107 20250204 20250304 20250401 20250429 20250527 20250624 20250722 20250819 20250916,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
厚別区(4) 厚別町下野幌○番地,札幌センター1,月 木,20240903 20241001 20241029 20241126 20250513 20250610 20250708 20250805 20250902,20240917 20241015 20241112 20241210 20250107 20250204 20250304 20250401 20250429 20250527 20250624 20250722 20250819 20250916,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
厚別区(4) もみじ台東・西・南・北の○丁目,札幌センター1,月 木,20240903 20241001 20241029 20241126 20250513 20250610 20250708 20250805 20250902,20240917 20241015 20241112 20241210 20250107 20250204 20250304 20250401 20250429 20250527 20250624 20250722 20250819 20250916,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
厚別区(4) 厚別町小野幌○番地（JR函館本線の南側）,札幌センター1,月 木,20240903 20241001 20241029 20241126 20250513 20250610 20250708 20250805 20250902,20240917 20241015 20241112 20241210 20250107 20250204 20250304 20250401 20250429 20250527 20250624 20250722 20250819 20250916,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
厚別区(4) 下野幌テクノパーク○丁目,札幌センター1,月 木,20240903 20241001 20241029 20241126 20250513 20250610 20250708 20250805 20250902,20240917 20241015 20241112 20241210 20250107 20250204 20250304 20250401 20250429 20250527 20250624 20250722 20250819 20250916,水,20240910 20240924 20241008 20241022 20241105 20241119 20241203 20241217 20241231 20250114 20250128 20250211 20250225 20250311 20250325 20250408 20250422 20250506 20250520 20250603 20250617 20250701 20250715 20250729 20250812 20250826 20250909 20250923,金
白石区(1) 中央○条○丁目,札幌センター1,火 金,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,月,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,木
白石区(1) 本通1丁目～14丁目（南北）,札幌センター1,火 金,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,月,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,木
白石区(1) 平和通1丁目～14丁目（南北）,札幌センター1,火 金,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,月,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,木
白石区(1) 本郷通1丁目～13丁目（南北）,札幌センター1,火 金,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,月,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,木
白石区(1) 南郷通1丁目～14丁目（南北）,札幌センター1,火 金,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,月,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,木
白石区(1) 栄通1丁目～14丁目,札幌センター1,火 金,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,月,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,木
白石区(2) 北郷○条○丁目、○番地,札幌センター1,火 金,20240902 20240930 20241028 20241125 20250512 20250609 20250707 20250804 20250901 20250929,20240916 20241014 20241111 20241209 20250106 20250203 20250303 20250331 20250428 20250526 20250623 20250721 20250818 20250915,木,20240909 20240923 20241007 20241021 20241104 20241118 20241202 20241216 20241230 20250113 20250127 20250210 20250224 20250310 20250324 20250407 20250421 20250505 20250519 20250602 20250616 20250630 20250714 20250728 20250811 20250825 20250908 20250922,水
白石区(2) 川北○条○丁目、○番地,札幌センター1,火 金,20240902 20240930 20241028 20241125 20250512 20250609 20250707 20250804 20250901 20250929,20240916 20241014 20241111 20241209 20250106 20250203 20250303 20250331 20250428 20250526 20250623 20250721 20250818 20250915,木,20240909 20240923 20241007 20241021 20241104 20241118 20241202 20241216 20241230 20250113 20250127 20250210 20250224 20250310 20250324 20250407 20250421 20250505 20250519 20250602 20250616 20250630 20250714 20250728 20250811 20250825 20250908 20250922,水
白石区(2) 川下○条○丁目、○番地,札幌センター1,火 金,20240902 20240930 20241028 20241125 20250512 20250609 20250707 20250804 20250901 20250929,20240916 20241014 20241111 20241209 20250106 20250203 20250303 20250331 20250428 20250526 20250623 20250721 20250818 20250915,木,20240909 20240923 20241007 20241021 20241104 20241118 20241202 20241216 20241230 20250113 20250127 20250210 20250224 20250310 20250324 20250407 20250421 20250505 20250519 20250602 20250616 20250630 20250714 20250728 20250811 20250825 20250908 20250922,水
白石区(2) 菊水元町○条○丁目,札幌センター1,火 金,20240902 20240930 20241028 20241125 20250512 20250609 20250707 20250804 20250901 20250929,20240916 20241014 20241111 20241209 20250106 20250203 20250303 20250331 20250428 20250526 20250623 20250721 20250818 20250915,木,20240909 20240923 20241007 20241021 20241104 20241118 20241202 20241216 20241230 20250113 20250127 20250210 20250224 20250310 20250324 20250407 20250421 20250505 20250519 20250602 20250616 20250630 20250714 20250728 20250811 20250825 20250908 20250922,水
白石区(2) 東米里○番地,札幌センター1,火 金,20240902 20240930 20241028 20241125 20250512 20250609 20250707 20250804 20250901 20250929,20240916 20241014 20241111 20241209 20250106 20250203 20250303 20250331 20250428 20250526 20250623 20250721 20250818 20250915,木,20240909 20240923 20241007 20241021 20241104 20241118 20241202 20241216 20241230 20250113 20250127 20250210 20250224 20250310 20250324 20250407 20250421 20250505 20250519 20250602 20250616 20250630 20250714 20250728 20250811 20250825 20250908 20250922,水
白石区(2) 米里○条○丁目,札幌センター1,火 金,20240902 20240930 20241028 20241125 20250512 20250609 20250707 20250804 20250901 20250929,20240916 20241014 20241111 20241209 20250106 20250203 20250303 20250331 20250428 20250526 20250623 20250721 20250818 20250915,木,20240909 20240923 20241007 20241021 20241104 20241118 20241202 20241216 20241230 20250113 20250127 20250210 20250224 20250310 20250324 20250407 20250421 20250505 20250519 20250602 20250616 20250630 20250714 20250728 20250811 20250825 20250908 20250922,水
白石区(3) 東札幌○条○丁目,札幌センター1,火 金,20240905 20241003 20241031 20241128 20250522 20250619 20250717 20250814 20250911,20240919 20241017 20241114 20241212 20250116 20250213 20250313 20250410 20250508 20250605 20250703 20250731 20250828 20250925,水,20240912 20240926 20241010 20241024 20241107 20241121 20241205 20241219 20250109 20250123 20250206 20250220 20250306 20250320 20250403 20250417 20250501 20250515 20250529 20250612 20250626 20250710 20250724 20250807 20250821 20250904 20250918,月
白石区(3) 菊水○条○丁目,札幌センター1,火 金,20240905 20241003 20241031 20241128 20250522 20250619 20250717 20250814 20250911,20240919 20241017 20241114 20241212 20250116 20250213 20250313 20250410 20250508 20250605 20250703 20250731 20250828 20250925,水,20240912 20240926 20241010 20241024 20241107 20241121 20241205 20241219 20250109 20250123 20250206 20250220 20250306 20250320 20250403 20250417 20250501 20250515 20250529 20250612 20250626 20250710 20250724 20250807 20250821 20250904 20250918,月
白石区(3) 菊水上町○条○丁目,札幌センター1,火 金,20240905 20241003 20241031 20241128 20250522 20250619 20250717 20250814 20250911,20240919 20241017 20241114 20241212 20250116 20250213 20250313 20250410 20250508 20250605 20250703 20250731 20250828 20250925,水,20240912 20240926 20241010 20241024 20241107 20241121 20241205 20241219 20250109 20250123 20250206 20250220 20250306 20250320 20250403 20250417 20250501 20250515 20250529 20250612 20250626 20250710 20250724 20250807 20250821 20250904 20250918,月
白石区(4) 本通15丁目～21丁目（南北）,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
白石区(4) 平和通15丁目～17丁目（南北）,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
白石区(4) 南郷通15丁目～21丁目（南北）,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
白石区(4) 栄通15丁目～21丁目,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
白石区(4) 流通センター1丁目～7丁目,札幌センター1,月 木,20240904 20241002 20241030 20241127 20250521 20250618 20250716 20250813 20250910,20240918 20241016 20241113 20241211 20250115 20250212 20250312 20250409 20250507 20250604 20250702 20250730 20250827 20250924,金,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,火
手稲区(1) 西宮の沢○条○丁目,札幌センター1,火 金,20240919 20241017 20241114 20250508 20250605 20250703 20250731 20250828 20250925,20240905 20241003 20241031 20241128 20241226 20250130 20250227 20250327 20250424 20250522 20250619 20250717 20250814 20250911,水,20240912 20240926 20241010 20241024 20241107 20241121 20241205 20241219 20250109 20250123 20250206 20250220 20250306 20250320 20250403 20250417 20250501 20250515 20250529 20250612 20250626 20250710 20250724 20250807 20250821 20250904 20250918,月
手稲区(1) 富丘○条○丁目,札幌センター1,火 金,20240919 20241017 20241114 20250508 20250605 20250703 20250731 20250828 20250925,20240905 20241003 20241031 20241128 20241226 20250130 20250227 20250327 20250424 20250522 20250619 20250717 20250814 20250911,水,20240912 20240926 20241010 20241024 20241107 20241121 20241205 20241219 20250109 20250123 20250206 20250220 20250306 20250320 20250403 20250417 20250501 20250515 20250529 20250612 20250626 20250710 20250724 20250807 20250821 20250904 20250918,月
手稲区(1) 手稲本町○条○丁目,札幌センター1,火 金,20240919 20241017 20241114 20250508 20250605 20250703 20250731 20250828 20250925,20240905 20241003 20241031 20241128 20241226 20250130 20250227 20250327 20250424 20250522 20250619 20250717 20250814 20250911,水,20240912 20240926 20241010 20241024 20241107 20241121 20241205 20241219 20250109 20250123 20250206 20250220 20250306 20250320 20250403 20250417 20250501 20250515 20250529 20250612 20250626 20250710 20250724 20250807 20250821 20250904 20250918,月
手稲区(1) 手稲本町○番地,札幌センター1,火 金,20240919 20241017 20241114 20250508 20250605 20250703 20250731 20250828 20250925,20240905 20241003 20241031 20241128 20241226 20250130 20250227 20250327 20250424 20250522 20250619 20250717 20250814 20250911,水,20240912 20240926 20241010 20241024 20241107 20241121 20241205 20241219 20250109 20250123 20250206 20250220 20250306 20250320 20250403 20250417 20250501 20250515 20250529 20250612 20250626 20250710 20250724 20250807 20250821 20250904 20250918,月
手稲区(2) 前田○条○丁目,札幌センター1,火 金,20240916 20241014 20241111 20241209 20250526 20250623 20250721 20250818 20250915,20240902 20240930 20241028 20241125 20241223 20250120 20250217 20250317 20250414 20250512 20250609 20250707 20250804 20250901 20250929,木,20240909 20240923 20241007 20241021 20241104 20241118 20241202 20241216 20241230 20250113 20250127 20250210 20250224 20250310 20250324 20250407 20250421 20250505 20250519 20250602 20250616 20250630 20250714 20250728 20250811 20250825 20250908 20250922,水
手稲区(2) 曙○条○丁目（曙12条2丁目・曙7条3丁目（明日風側）を除く）,札幌センター1,火 金,20240916 20241014 20241111 20241209 20250526 20250623 20250721 20250818 20250915,20240902 20240930 20241028 20241125 20241223 20250120 20250217 20250317 20250414 20250512 20250609 20250707 20250804 20250901 20250929,木,20240909 20240923 20241007 20241021 20241104 20241118 20241202 20241216 20241230 20250113 20250127 20250210 20250224 20250310 20250324 20250407 20250421 20250505 20250519 20250602 20250616 20250630 20250714 20250728 20250811 20250825 20250908 20250922,水
手稲区(2) 新発寒○条○丁目,札幌センター1,火 金,20240916 20241014 20241111 20241209 20250526 20250623 20250721 20250818 20250915,20240902 20240930 20241028 20241125 20241223 20250120 20250217 20250317 20250414 20250512 20250609 20250707 20250804 20250901 20250929,木,20240909 20240923 20241007 20241021 20241104 20241118 20241202 20241216 20241230 20250113 20250127 20250210 20250224 20250310 20250324 20250407 20250421 20250505 20250519 20250602 20250616 20250630 20250714 20250728 20250811 20250825 20250908 20250922,水
手稲区(2) 手稲前田○番地,札幌センター1,火 金,20240916 20241014 20241111 20241209 20250526 20250623 20250721 20250818 20250915,20240902 20240930 20241028 20241125 20241223 20250120 20250217 20250317 20250414 20250512 20250609 20250707 20250804 20250901 20250929,木,20240909 20240923 20241007 20241021 20241104 20241118 20241202 20241216 20241230 20250113 20250127 20250210 20250224 20250310 20250324 20250407 20250421 20250505 20250519 20250602 20250616 20250630 20250714 20250728 20250811 20250825 20250908 20250922,水
手稲区(3) 稲穂○条○丁目,札幌センター1,火 金,20240918 20241016 20241113 20250507 20250604 20250702 20250730 20250827 20250924,20240904 20241002 20241030 20241127 20241225 20250129 20250226 20250326 20250423 20250521 20250618 20250716 20250813 20250910,木,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,月
手稲区(3) 金山○条○丁目,札幌センター1,火 金,20240918 20241016 20241113 20250507 20250604 20250702 20250730 20250827 20250924,20240904 20241002 20241030 20241127 20241225 20250129 20250226 20250326 20250423 20250521 20250618 20250716 20250813 20250910,木,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,月
手稲区(3) 手稲金山○番地,札幌センター1,火 金,20240918 20241016 20241113 20250507 20250604 20250702 20250730 20250827 20250924,20240904 20241002 20241030 20241127 20241225 20250129 20250226 20250326 20250423 20250521 20250618 20250716 20250813 20250910,木,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,月
手稲区(3) 星置○条○丁目,札幌センター1,火 金,20240918 20241016 20241113 20250507 20250604 20250702 20250730 20250827 20250924,20240904 20241002 20241030 20241127 20241225 20250129 20250226 20250326 20250423 20250521 20250618 20250716 20250813 20250910,木,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,月
手稲区(3) 星置南○丁目,札幌センター1,火 金,20240918 20241016 20241113 20250507 20250604 20250702 20250730 20250827 20250924,20240904 20241002 20241030 20241127 20241225 20250129 20250226 20250326 20250423 20250521 20250618 20250716 20250813 20250910,木,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,月
手稲区(3) 手稲山口○番地,札幌センター1,火 金,20240918 20241016 20241113 20250507 20250604 20250702 20250730 20250827 20250924,20240904 20241002 20241030 20241127 20241225 20250129 20250226 20250326 20250423 20250521 20250618 20250716 20250813 20250910,木,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,月
手稲区(3) 明日風○丁目,札幌センター1,火 金,20240918 20241016 20241113 20250507 20250604 20250702 20250730 20250827 20250924,20240904 20241002 20241030 20241127 20241225 20250129 20250226 20250326 20250423 20250521 20250618 20250716 20250813 20250910,木,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,月
手稲区(3) 曙12条2丁目・曙7条3丁目（明日風側）,札幌センター1,火 金,20240918 20241016 20241113 20250507 20250604 20250702 20250730 20250827 20250924,20240904 20241002 20241030 20241127 20241225 20250129 20250226 20250326 20250423 20250521 20250618 20250716 20250813 20250910,木,20240911 20240925 20241009 20241023 20241106 20241120 20241204 20241218 20250108 20250122 20250205 20250219 20250305 20250319 20250402 20250416 20250430 20250514 20250528 20250611 20250625 20250709 20250723 20250806 20250820 20250903 20250917,月
清田区(1) 北野○条○丁目,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,火,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,金
清田区(1) 清田○条○丁目、○番地,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,火,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,金
清田区(1) 真栄○条○丁目、○番地,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,火,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,金
清田区(1) 有明○番地,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,火,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,金
清田区(1) 美しが丘1条～3条の1丁目・2丁目,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,火,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,金
清田区(1) 美しが丘3条3丁目1番・2番・3番55,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,火,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,金
